"","plot","period","effort","year","month","y_count","y_occ","newmoonnumber","ym","precip","airtemp","precip_lag1","precip_lag2","ndvi","season"
"5570",5,234,49,1997,7,0,0,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5571",6,234,49,1997,7,0,0,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5572",7,234,49,1997,7,0,0,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5573",8,234,49,1997,7,2,1,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5574",9,234,49,1997,7,3,1,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5575",10,234,49,1997,7,0,0,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5576",11,234,49,1997,7,3,1,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5577",12,234,49,1997,7,6,1,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5578",13,234,49,1997,7,0,0,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5579",14,234,49,1997,7,7,1,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5580",15,234,49,1997,7,0,0,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5581",16,234,49,1997,7,0,0,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5582",17,234,49,1997,7,6,1,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5583",18,234,49,1997,7,0,0,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5584",19,234,49,1997,7,0,0,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5585",20,234,49,1997,7,0,0,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5586",21,234,49,1997,7,0,0,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5587",22,234,49,1997,7,5,1,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5588",23,234,49,1997,7,0,0,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5589",24,234,49,1997,7,0,0,249,1997-07-01,35.814,27.09375,4.572,29.718,0.275,"summer"
"5590",1,235,49,1997,9,1,1,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5591",2,235,49,1997,9,1,1,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5592",3,235,49,1997,9,0,0,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5593",4,235,49,1997,9,7,1,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5594",5,235,49,1997,9,0,0,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5595",6,235,49,1997,9,0,0,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5596",7,235,49,1997,9,0,0,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5597",8,235,49,1997,9,2,1,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5598",9,235,49,1997,9,2,1,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5599",10,235,49,1997,9,0,0,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5600",11,235,49,1997,9,2,1,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5601",12,235,49,1997,9,3,1,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5602",13,235,49,1997,9,0,0,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5603",14,235,49,1997,9,5,1,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5604",15,235,49,1997,9,0,0,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5605",16,235,49,1997,9,0,0,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5606",17,235,49,1997,9,5,1,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5607",18,235,49,1997,9,0,0,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5608",19,235,49,1997,9,0,0,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5609",20,235,49,1997,9,0,0,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5610",21,235,49,1997,9,0,0,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5611",22,235,49,1997,9,5,1,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5612",23,235,49,1997,9,0,0,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5613",24,235,49,1997,9,0,0,251,1997-09-01,27.178,24.7961666666667,39.116,35.814,0.3135,"fall"
"5614",1,236,49,1997,10,1,1,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5615",2,236,49,1997,10,1,1,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5616",3,236,49,1997,10,0,0,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5617",4,236,49,1997,10,6,1,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5618",5,236,49,1997,10,0,0,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5619",6,236,49,1997,10,0,0,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5620",7,236,49,1997,10,0,0,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5621",8,236,49,1997,10,3,1,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5622",9,236,49,1997,10,3,1,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5623",10,236,49,1997,10,0,0,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5624",11,236,49,1997,10,2,1,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5625",12,236,49,1997,10,6,1,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5626",13,236,49,1997,10,0,0,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5627",14,236,49,1997,10,10,1,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5628",15,236,49,1997,10,0,0,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5629",16,236,49,1997,10,0,0,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5630",17,236,49,1997,10,6,1,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5631",18,236,49,1997,10,0,0,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5632",19,236,49,1997,10,0,0,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5633",20,236,49,1997,10,0,0,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5634",21,236,49,1997,10,0,0,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5635",22,236,49,1997,10,4,1,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5636",23,236,49,1997,10,0,0,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5637",24,236,49,1997,10,0,0,252,1997-10-01,9.144,16.778439516129,27.178,39.116,0.3455,"fall"
"5638",1,237,49,1997,11,2,1,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5639",2,237,49,1997,11,2,1,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5640",3,237,49,1997,11,0,0,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5641",4,237,49,1997,11,7,1,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5642",5,237,49,1997,11,0,0,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5643",6,237,49,1997,11,0,0,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5644",7,237,49,1997,11,0,0,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5645",8,237,49,1997,11,3,1,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5646",9,237,49,1997,11,3,1,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5647",10,237,49,1997,11,0,0,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5648",11,237,49,1997,11,4,1,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5649",12,237,49,1997,11,10,1,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5650",13,237,49,1997,11,0,0,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5651",14,237,49,1997,11,6,1,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5652",15,237,49,1997,11,0,0,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5653",16,237,49,1997,11,0,0,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5654",17,237,49,1997,11,7,1,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5655",18,237,49,1997,11,0,0,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5656",19,237,49,1997,11,0,0,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5657",20,237,49,1997,11,0,0,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5658",21,237,49,1997,11,0,0,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5659",22,237,49,1997,11,3,1,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5660",23,237,49,1997,11,0,0,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5661",24,237,49,1997,11,0,0,253,1997-11-01,17.526,11.8062013888889,9.144,27.178,0.267,"fall"
"5662",1,238,49,1997,12,1,1,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5663",2,238,49,1997,12,1,1,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5664",3,238,49,1997,12,0,0,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5665",4,238,49,1997,12,5,1,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5666",5,238,49,1997,12,0,0,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5667",6,238,49,1997,12,0,0,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5668",7,238,49,1997,12,0,0,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5669",8,238,49,1997,12,4,1,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5670",9,238,49,1997,12,2,1,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5671",10,238,49,1997,12,0,0,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5672",11,238,49,1997,12,2,1,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5673",12,238,49,1997,12,3,1,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5674",13,238,49,1997,12,0,0,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5675",14,238,49,1997,12,8,1,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5676",15,238,49,1997,12,0,0,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5677",16,238,49,1997,12,0,0,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5678",17,238,49,1997,12,7,1,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5679",18,238,49,1997,12,0,0,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5680",19,238,49,1997,12,0,0,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5681",20,238,49,1997,12,0,0,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5682",21,238,49,1997,12,0,0,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5683",22,238,49,1997,12,4,1,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5684",23,238,49,1997,12,0,0,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5685",24,238,49,1997,12,0,0,254,1997-12-01,50.292,4.64490725806452,17.526,9.144,0.2285,"winter"
"5686",1,239,49,1998,1,2,1,255,1998-01-01,1.27,8.09369086021505,50.292,17.526,0.2045,"winter"
"5687",2,239,49,1998,1,2,1,255,1998-01-01,1.27,8.09369086021505,50.292,17.526,0.2045,"winter"
"5688",3,239,49,1998,2,0,0,255,1998-02-01,30.48,6.98315029761905,1.27,50.292,0.2185,"winter"
"5689",4,239,49,1998,2,8,1,255,1998-02-01,30.48,6.98315029761905,1.27,50.292,0.2185,"winter"
"5690",5,239,49,1998,2,0,0,255,1998-02-01,30.48,6.98315029761905,1.27,50.292,0.2185,"winter"
"5691",6,239,49,1998,2,0,0,255,1998-02-01,30.48,6.98315029761905,1.27,50.292,0.2185,"winter"
"5692",7,239,49,1998,1,0,0,255,1998-01-01,1.27,8.09369086021505,50.292,17.526,0.2045,"winter"
"5693",8,239,49,1998,2,6,1,255,1998-02-01,30.48,6.98315029761905,1.27,50.292,0.2185,"winter"
"5694",9,239,49,1998,2,1,1,255,1998-02-01,30.48,6.98315029761905,1.27,50.292,0.2185,"winter"
"5695",10,239,49,1998,2,0,0,255,1998-02-01,30.48,6.98315029761905,1.27,50.292,0.2185,"winter"
"5696",11,239,49,1998,2,4,1,255,1998-02-01,30.48,6.98315029761905,1.27,50.292,0.2185,"winter"
"5697",12,239,49,1998,1,11,1,255,1998-01-01,1.27,8.09369086021505,50.292,17.526,0.2045,"winter"
"5698",13,239,49,1998,2,0,0,255,1998-02-01,30.48,6.98315029761905,1.27,50.292,0.2185,"winter"
"5699",14,239,49,1998,2,11,1,255,1998-02-01,30.48,6.98315029761905,1.27,50.292,0.2185,"winter"
"5700",15,239,49,1998,2,0,0,255,1998-02-01,30.48,6.98315029761905,1.27,50.292,0.2185,"winter"
"5701",16,239,49,1998,2,0,0,255,1998-02-01,30.48,6.98315029761905,1.27,50.292,0.2185,"winter"
"5702",17,239,49,1998,1,5,1,255,1998-01-01,1.27,8.09369086021505,50.292,17.526,0.2045,"winter"
"5703",18,239,49,1998,1,0,0,255,1998-01-01,1.27,8.09369086021505,50.292,17.526,0.2045,"winter"
"5704",19,239,49,1998,1,0,0,255,1998-01-01,1.27,8.09369086021505,50.292,17.526,0.2045,"winter"
"5705",20,239,49,1998,1,0,0,255,1998-01-01,1.27,8.09369086021505,50.292,17.526,0.2045,"winter"
"5706",21,239,49,1998,1,0,0,255,1998-01-01,1.27,8.09369086021505,50.292,17.526,0.2045,"winter"
"5707",22,239,49,1998,1,4,1,255,1998-01-01,1.27,8.09369086021505,50.292,17.526,0.2045,"winter"
"5708",23,239,49,1998,1,0,0,255,1998-01-01,1.27,8.09369086021505,50.292,17.526,0.2045,"winter"
"5709",24,239,49,1998,1,0,0,255,1998-01-01,1.27,8.09369086021505,50.292,17.526,0.2045,"winter"
"5710",1,240,49,1998,3,2,1,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5711",2,240,49,1998,3,2,1,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5712",3,240,49,1998,3,1,1,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5713",4,240,49,1998,3,9,1,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5714",5,240,49,1998,3,0,0,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5715",6,240,49,1998,3,0,0,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5716",7,240,49,1998,3,0,0,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5717",8,240,49,1998,3,5,1,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5718",9,240,49,1998,3,2,1,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5719",10,240,49,1998,3,0,0,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5720",11,240,49,1998,3,9,1,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5721",12,240,49,1998,3,6,1,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5722",13,240,49,1998,3,0,0,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5723",14,240,49,1998,3,8,1,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5724",15,240,49,1998,3,0,0,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5725",16,240,49,1998,3,0,0,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5726",17,240,49,1998,3,5,1,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5727",18,240,49,1998,3,0,0,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5728",19,240,49,1998,3,0,0,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5729",20,240,49,1998,3,0,0,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5730",21,240,49,1998,3,0,0,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5731",22,240,49,1998,3,1,1,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5732",23,240,49,1998,3,0,0,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5733",24,240,49,1998,3,0,0,256,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5734",1,241,49,1998,3,2,1,257,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5735",2,241,49,1998,3,5,1,257,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5736",7,241,49,1998,3,0,0,257,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5737",12,241,49,1998,3,9,1,257,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5738",17,241,49,1998,3,11,1,257,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5739",18,241,49,1998,3,0,0,257,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5740",19,241,49,1998,3,0,0,257,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5741",20,241,49,1998,3,0,0,257,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5742",21,241,49,1998,3,0,0,257,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5743",22,241,49,1998,3,6,1,257,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5744",23,241,49,1998,3,0,0,257,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5745",24,241,49,1998,3,0,0,257,1998-03-01,28.956,11.0856075268817,30.48,1.27,0.2585,"spring"
"5746",1,242,49,1998,5,2,1,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5747",2,242,49,1998,5,4,1,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5748",3,242,49,1998,5,0,0,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5749",4,242,49,1998,5,4,1,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5750",5,242,49,1998,5,0,0,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5751",6,242,49,1998,5,0,0,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5752",7,242,49,1998,5,0,0,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5753",8,242,49,1998,5,1,1,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5754",9,242,49,1998,5,5,1,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5755",10,242,49,1998,5,0,0,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5756",11,242,49,1998,5,2,1,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5757",12,242,49,1998,5,6,1,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5758",13,242,49,1998,5,4,1,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5759",14,242,49,1998,5,4,1,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5760",15,242,49,1998,5,0,0,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5761",16,242,49,1998,5,0,0,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5762",17,242,49,1998,5,10,1,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5763",18,242,49,1998,5,0,0,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5764",19,242,49,1998,5,0,0,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5765",20,242,49,1998,5,0,0,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5766",21,242,49,1998,5,0,0,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5767",22,242,49,1998,5,1,1,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5768",23,242,49,1998,5,0,0,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5769",24,242,49,1998,5,0,0,258,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5770",1,243,49,1998,5,2,1,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5771",2,243,49,1998,5,4,1,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5772",3,243,49,1998,5,0,0,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5773",4,243,49,1998,5,5,1,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5774",5,243,49,1998,5,0,0,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5775",6,243,49,1998,5,0,0,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5776",7,243,49,1998,5,0,0,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5777",8,243,49,1998,5,2,1,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5778",9,243,49,1998,5,5,1,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5779",10,243,49,1998,5,0,0,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5780",11,243,49,1998,5,4,1,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5781",12,243,49,1998,5,12,1,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5782",13,243,49,1998,5,0,0,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5783",14,243,49,1998,5,13,1,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5784",15,243,49,1998,5,0,0,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5785",16,243,49,1998,5,0,0,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5786",17,243,49,1998,5,9,1,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5787",18,243,49,1998,5,0,0,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5788",19,243,49,1998,5,0,0,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5789",20,243,49,1998,5,0,0,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5790",21,243,49,1998,5,0,0,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5791",22,243,49,1998,5,4,1,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5792",23,243,49,1998,5,0,0,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5793",24,243,49,1998,5,0,0,259,1998-05-01,0,20.1630303030303,1.016,28.956,0.32,"spring"
"5794",1,244,49,1998,6,1,1,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5795",2,244,49,1998,6,3,1,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5796",3,244,49,1998,6,0,0,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5797",4,244,49,1998,6,3,1,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5798",5,244,49,1998,6,1,1,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5799",6,244,49,1998,6,0,0,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5800",7,244,49,1998,6,0,0,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5801",8,244,49,1998,6,0,0,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5802",9,244,49,1998,6,4,1,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5803",10,244,49,1998,6,0,0,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5804",11,244,49,1998,6,3,1,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5805",12,244,49,1998,6,7,1,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5806",13,244,49,1998,6,0,0,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5807",14,244,49,1998,6,6,1,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5808",15,244,49,1998,6,0,0,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5809",16,244,49,1998,6,0,0,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5810",17,244,49,1998,6,4,1,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5811",18,244,49,1998,6,0,0,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5812",19,244,49,1998,6,0,0,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5813",20,244,49,1998,6,0,0,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5814",21,244,49,1998,6,1,1,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5815",22,244,49,1998,6,2,1,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5816",23,244,49,1998,6,0,0,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
"5817",24,244,49,1998,6,0,0,260,1998-06-01,NA,NA,NA,NA,0.28,"summer"
